activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value,SMILES,NAME,FILTER,MW,LogP,HBD,HBA,TPSA
active,9508303,[],CHEMBL1963710,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2G,F,BAO_0000192,BAO_0000019,assay format,COc1ccc(cc1)C(=O)Nc2cnc3[nH]cc(c4ccccc4)c3c2,,,CHEMBL1201862,,,,CHEMBL1997764,,CHEMBL1997764,6.1,False,http://www.openphacts.org/units/Nanomolar,1584093,=,7,True,=,,Ki,nM,,794.33,CHEMBL3829,Homo sapiens,CaM kinase II gamma,9606,,,pKi,,UO_0000065,,6.1,COc1ccc(cc1)C(=O)Nc2cnc3[nH]cc(c4ccccc4)c3c2,CHEMBL1997764,OK,343.386,4.490800000000003,2,3,67.00999999999999
active,9508305,[],CHEMBL1963710,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2G,F,BAO_0000192,BAO_0000019,assay format,Oc1ccc(cc1)c2n[nH]c(Nc3cccc(Cl)c3)c2c4ccc(O)cc4,,,CHEMBL1201862,,,,CHEMBL1985092,,CHEMBL1985092,5.6,False,http://www.openphacts.org/units/Nanomolar,1585459,=,7,True,=,,Ki,nM,,2511.89,CHEMBL3829,Homo sapiens,CaM kinase II gamma,9606,,,pKi,,UO_0000065,,5.6,Oc1ccc(cc1)c2n[nH]c(Nc3cccc(Cl)c3)c2c4ccc(O)cc4,CHEMBL1985092,OK,377.83100000000013,5.5519000000000025,4,4,81.17
active,9508310,[],CHEMBL1963710,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2G,F,BAO_0000192,BAO_0000019,assay format,CN(C)c1cccc2c(cccc12)S(=O)(=O)N(CCN)c3cncc(c3)c4ccc5cnccc5c4,,,CHEMBL1201862,,,,CHEMBL1967544,,CHEMBL1967544,5.3,False,http://www.openphacts.org/units/Nanomolar,1585027,=,7,True,=,,Ki,nM,,5011.87,CHEMBL3829,Homo sapiens,CaM kinase II gamma,9606,,,pKi,,UO_0000065,,5.3,CN(C)c1cccc2c(cccc12)S(=O)(=O)N(CCN)c3cncc(c3)c4ccc5cnccc5c4,CHEMBL1967544,OK,497.62400000000025,4.6700000000000035,1,6,92.42
active,9508312,[],CHEMBL1963710,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2G,F,BAO_0000192,BAO_0000019,assay format,NC(=O)C1=CN(c2ccc(O)cc2Cl)c3cc(ccc3C1=O)c4ccncc4,,,CHEMBL1201862,,,,CHEMBL340384,,CHEMBL340384,6.0,False,http://www.openphacts.org/units/Nanomolar,1585236,=,7,True,=,,Ki,nM,,1000.0,CHEMBL3829,Homo sapiens,CaM kinase II gamma,9606,,,pKi,,UO_0000065,,6.0,NC(=O)C1=CN(c2ccc(O)cc2Cl)c3cc(ccc3C1=O)c4ccncc4,CHEMBL340384,OK,391.8140000000001,3.510600000000001,2,5,98.21
active,9508316,[],CHEMBL1963710,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2G,F,BAO_0000192,BAO_0000019,assay format,COc1ccc(C=C2SC(=Nc3ccccc3)NC2=O)cc1O,,,CHEMBL1201862,,,,CHEMBL2000354,,CHEMBL2000354,5.8,False,http://www.openphacts.org/units/Nanomolar,1585090,=,7,True,=,,Ki,nM,,1584.89,CHEMBL3829,Homo sapiens,CaM kinase II gamma,9606,,,pKi,,UO_0000065,,5.8,COc1ccc(C=C2SC(=Nc3ccccc3)NC2=O)cc1O,CHEMBL2000354,OK,326.37700000000007,3.292400000000002,2,5,70.92
active,9508317,[],CHEMBL1963710,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2G,F,BAO_0000192,BAO_0000019,assay format,Cc1cccc(NC(=O)Nc2ccc(NC(=O)c3csc4ncnc(N)c34)cc2)c1,,,CHEMBL1201862,,,,CHEMBL1965507,,CHEMBL1965507,5.9,False,http://www.openphacts.org/units/Nanomolar,1584237,=,7,True,=,,Ki,nM,,1258.93,CHEMBL3829,Homo sapiens,CaM kinase II gamma,9606,,,pKi,,UO_0000065,,5.9,Cc1cccc(NC(=O)Nc2ccc(NC(=O)c3csc4ncnc(N)c34)cc2)c1,CHEMBL1965507,OK,418.48200000000014,4.478220000000001,4,6,122.03
active,9508319,[],CHEMBL1963710,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2G,F,BAO_0000192,BAO_0000019,assay format,NCCCn1cc(c2cc(c3cc4ccccc4s3)c5[nH]ncc5c2)c6nc(N)ncc16,,,CHEMBL1201862,,,,CHEMBL592030,,CHEMBL592030,6.3,False,http://www.openphacts.org/units/Nanomolar,1584842,=,7,True,=,,Ki,nM,,501.19,CHEMBL3829,Homo sapiens,CaM kinase II gamma,9606,,,pKi,,UO_0000065,,6.3,NCCCn1cc(c2cc(c3cc4ccccc4s3)c5[nH]ncc5c2)c6nc(N)ncc16,CHEMBL592030,OK,439.5480000000001,4.787300000000003,3,7,111.42999999999999
active,9508320,[],CHEMBL1963710,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2G,F,BAO_0000192,BAO_0000019,assay format,OCCCNc1ncnc2[nH]cc(c3ccccc3)c12,,,CHEMBL1201862,,,,CHEMBL2000071,,CHEMBL2000071,6.6,False,http://www.openphacts.org/units/Nanomolar,1584094,=,7,True,=,,Ki,nM,,251.19,CHEMBL3829,Homo sapiens,CaM kinase II gamma,9606,,,pKi,,UO_0000065,,6.6,OCCCNc1ncnc2[nH]cc(c3ccccc3)c12,CHEMBL2000071,OK,268.32000000000005,2.4192,3,4,73.83
active,9508325,[],CHEMBL1963710,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2G,F,BAO_0000192,BAO_0000019,assay format,CCN(CC)C(=O)Nc1ccc2nc(c3occc3)c(nc2c1)c4occc4,,,CHEMBL1201862,,,,CHEMBL1983195,,CHEMBL1983195,5.5,False,http://www.openphacts.org/units/Nanomolar,1585152,=,7,True,=,,Ki,nM,,3162.28,CHEMBL3829,Homo sapiens,CaM kinase II gamma,9606,,,pKi,,UO_0000065,,5.5,CCN(CC)C(=O)Nc1ccc2nc(c3occc3)c(nc2c1)c4occc4,CHEMBL1983195,OK,376.4160000000001,5.023500000000004,1,5,84.4
active,9508326,[],CHEMBL1963710,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2G,F,BAO_0000192,BAO_0000019,assay format,NCCCOc1cc2C(=O)NCc2c(c1)c3ccc(Nc4oc5ccccc5n4)cc3,,,CHEMBL1201862,,,,CHEMBL1975490,,CHEMBL1975490,6.0,False,http://www.openphacts.org/units/Nanomolar,1584532,=,7,True,=,,Ki,nM,,1000.0,CHEMBL3829,Homo sapiens,CaM kinase II gamma,9606,,,pKi,,UO_0000065,,6.0,NCCCOc1cc2C(=O)NCc2c(c1)c3ccc(Nc4oc5ccccc5n4)cc3,CHEMBL1975490,OK,414.4650000000001,4.209400000000003,3,6,102.41
active,9508330,[],CHEMBL1963710,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2G,F,BAO_0000192,BAO_0000019,assay format,CN(C)CC#Cc1cnc(N)c2c(csc12)c3ccc(NC(=O)Nc4cccc(C)c4)cc3,,,CHEMBL1201862,,,,CHEMBL1979883,,CHEMBL1979883,5.9,False,http://www.openphacts.org/units/Nanomolar,1584162,=,7,True,=,,Ki,nM,,1258.93,CHEMBL3829,Homo sapiens,CaM kinase II gamma,9606,,,pKi,,UO_0000065,,5.9,CN(C)CC#Cc1cnc(N)c2c(csc12)c3ccc(NC(=O)Nc4cccc(C)c4)cc3,CHEMBL1979883,OK,455.5870000000001,5.411020000000003,3,5,83.28
active,9508336,[],CHEMBL1963710,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2G,F,BAO_0000192,BAO_0000019,assay format,Cc1cc(C)cc(NC(=O)Nc2ccc(cc2)c3c(C)sc4ncnc(N)c34)c1,,,CHEMBL1201862,,,,CHEMBL371206,,CHEMBL371206,6.3,False,http://www.openphacts.org/units/Nanomolar,1584176,=,7,True,=,,Ki,nM,,501.19,CHEMBL3829,Homo sapiens,CaM kinase II gamma,9606,,,pKi,,UO_0000065,,6.3,Cc1cc(C)cc(NC(=O)Nc2ccc(cc2)c3c(C)sc4ncnc(N)c34)c1,CHEMBL371206,OK,403.51100000000014,5.509760000000003,3,5,92.92999999999999
active,9508340,[],CHEMBL1963710,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2G,F,BAO_0000192,BAO_0000019,assay format,Cc1cccc(NC(=O)Nc2ccc(cc2)c3csc4ncnc(N)c34)c1,,,CHEMBL1201862,,,,CHEMBL196363,,CHEMBL196363,5.8,False,http://www.openphacts.org/units/Nanomolar,1584158,=,7,True,=,,Ki,nM,,1584.89,CHEMBL3829,Homo sapiens,CaM kinase II gamma,9606,,,pKi,,UO_0000065,,5.8,Cc1cccc(NC(=O)Nc2ccc(cc2)c3csc4ncnc(N)c34)c1,CHEMBL196363,OK,375.4570000000001,4.892920000000002,3,5,92.92999999999999
active,9508341,[],CHEMBL1963710,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2G,F,BAO_0000192,BAO_0000019,assay format,COc1ccc(cc1OC)c2cc3nccn3c(Nc4ncccc4C(=O)N)n2,,,CHEMBL1201862,,,,CHEMBL1190711,,CHEMBL1190711,5.6,False,http://www.openphacts.org/units/Nanomolar,1585113,=,7,True,=,,Ki,nM,,2511.89,CHEMBL3829,Homo sapiens,CaM kinase II gamma,9606,,,pKi,,UO_0000065,,5.6,COc1ccc(cc1OC)c2cc3nccn3c(Nc4ncccc4C(=O)N)n2,CHEMBL1190711,OK,390.40300000000013,2.650999999999999,2,8,116.66
active,9508342,[],CHEMBL1963710,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2G,F,BAO_0000192,BAO_0000019,assay format,CCCC(=O)Nc1cccc(c1)c2nc(Nc3ccc4[nH]ncc4c3)c5cc(OCCN6CCCC6)ccc5n2,,,CHEMBL1201862,,,,CHEMBL1968705,,CHEMBL1968705,5.5,False,http://www.openphacts.org/units/Nanomolar,1585423,=,7,True,=,,Ki,nM,,3162.28,CHEMBL3829,Homo sapiens,CaM kinase II gamma,9606,,,pKi,,UO_0000065,,5.5,CCCC(=O)Nc1cccc(c1)c2nc(Nc3ccc4[nH]ncc4c3)c5cc(OCCN6CCCC6)ccc5n2,CHEMBL1968705,OK,535.6520000000004,6.129900000000005,3,7,108.06
active,9508344,[],CHEMBL1963710,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2G,F,BAO_0000192,BAO_0000019,assay format,CC(C)Cc1cc(on1)c2ccc3[nH]nc(N)c3c2,,,CHEMBL1201862,,,,CHEMBL1966343,,CHEMBL1966343,5.9,False,http://www.openphacts.org/units/Nanomolar,1584364,=,7,True,=,,Ki,nM,,1258.93,CHEMBL3829,Homo sapiens,CaM kinase II gamma,9606,,,pKi,,UO_0000065,,5.9,CC(C)Cc1cc(on1)c2ccc3[nH]nc(N)c3c2,CHEMBL1966343,OK,256.30899999999997,2.9985999999999997,2,4,80.73
active,9508345,[],CHEMBL1963710,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2G,F,BAO_0000192,BAO_0000019,assay format,Cc1n[nH]c2ccc(cc12)c3cncc(OCCN)c3,,,CHEMBL1201862,,,,CHEMBL1967887,,CHEMBL1967887,6.4,False,http://www.openphacts.org/units/Nanomolar,1584351,=,7,True,=,,Ki,nM,,398.11,CHEMBL3829,Homo sapiens,CaM kinase II gamma,9606,,,pKi,,UO_0000065,,6.4,Cc1n[nH]c2ccc(cc12)c3cncc(OCCN)c3,CHEMBL1967887,OK,268.31999999999994,2.2708199999999996,2,4,76.82
active,9508347,[],CHEMBL1963710,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2G,F,BAO_0000192,BAO_0000019,assay format,Cc1ccc(NC(=O)Nc2ccc(cc2)c3csc4ncnc(N)c34)cc1C,,,CHEMBL1201862,,,,CHEMBL2000335,,CHEMBL2000335,6.3,False,http://www.openphacts.org/units/Nanomolar,1584178,=,7,True,=,,Ki,nM,,501.19,CHEMBL3829,Homo sapiens,CaM kinase II gamma,9606,,,pKi,,UO_0000065,,6.3,Cc1ccc(NC(=O)Nc2ccc(cc2)c3csc4ncnc(N)c34)cc1C,CHEMBL2000335,OK,389.4840000000002,5.201340000000003,3,5,92.92999999999999
active,9508349,[],CHEMBL1963710,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2G,F,BAO_0000192,BAO_0000019,assay format,CN(c1ncccc1CNc2nc(Nc3ccc4NC(=O)Cc4c3)ncc2C(F)(F)F)S(=O)(=O)C,,,CHEMBL1201862,,,,CHEMBL1084546,PF-00562271,CHEMBL1084546,5.6,False,http://www.openphacts.org/units/Nanomolar,1585566,=,7,True,=,,Ki,nM,,2511.89,CHEMBL3829,Homo sapiens,CaM kinase II gamma,9606,,,pKi,,UO_0000065,,5.6,CN(c1ncccc1CNc2nc(Nc3ccc4NC(=O)Cc4c3)ncc2C(F)(F)F)S(=O)(=O)C,CHEMBL1084546,OK,507.4980000000002,3.1365000000000007,3,8,129.21
active,9508351,[],CHEMBL1963710,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2G,F,BAO_0000192,BAO_0000019,assay format,Cc1cccc(Nc2nc(NC3CCCCC3N)cnc2C(=O)N)c1,,,CHEMBL1201862,,,,CHEMBL1974328,,CHEMBL1974328,6.4,False,http://www.openphacts.org/units/Nanomolar,1584688,=,7,True,=,,Ki,nM,,398.11,CHEMBL3829,Homo sapiens,CaM kinase II gamma,9606,,,pKi,,UO_0000065,,6.4,Cc1cccc(Nc2nc(NC3CCCCC3N)cnc2C(=O)N)c1,CHEMBL1974328,OK,340.4310000000001,2.3093199999999996,4,6,118.95
active,9508355,[],CHEMBL1963710,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2G,F,BAO_0000192,BAO_0000019,assay format,Cc1ccc(NC(=O)Nc2ccc(NC(=O)c3csc4ncnc(N)c34)cc2)cc1,,,CHEMBL1201862,,,,CHEMBL1972576,,CHEMBL1972576,5.6,False,http://www.openphacts.org/units/Nanomolar,1584213,=,7,True,=,,Ki,nM,,2511.89,CHEMBL3829,Homo sapiens,CaM kinase II gamma,9606,,,pKi,,UO_0000065,,5.6,Cc1ccc(NC(=O)Nc2ccc(NC(=O)c3csc4ncnc(N)c34)cc2)cc1,CHEMBL1972576,OK,418.48200000000014,4.478220000000001,4,6,122.03
active,9508356,[],CHEMBL1963710,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2G,F,BAO_0000192,BAO_0000019,assay format,NCC(NC(=O)c1ccc(cc1)c2ccncc2)c3ccccc3,,,CHEMBL1201862,,,,CHEMBL1990254,,CHEMBL1990254,5.2,False,http://www.openphacts.org/units/Nanomolar,1584437,=,7,True,=,,Ki,nM,,6309.57,CHEMBL3829,Homo sapiens,CaM kinase II gamma,9606,,,pKi,,UO_0000065,,5.2,NCC(NC(=O)c1ccc(cc1)c2ccncc2)c3ccccc3,CHEMBL1990254,OK,317.392,3.1784000000000017,2,3,68.00999999999999
active,9508356,[],CHEMBL1963710,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2G,F,BAO_0000192,BAO_0000019,assay format,NCC(NC(=O)c1ccc(cc1)c2ccncc2)c3ccccc3,,,CHEMBL1201862,,,,CHEMBL1990254,,CHEMBL1990254,5.2,False,http://www.openphacts.org/units/Nanomolar,1584437,=,7,True,=,,Ki,nM,,6309.57,CHEMBL3829,Homo sapiens,CaM kinase II gamma,9606,,,pKi,,UO_0000065,,5.2,NCC(NC(=O)c1ccc(cc1)c2ccncc2)c3ccccc3,CHEMBL1990254,OK,317.392,3.1784000000000017,2,3,68.00999999999999
active,9524846,[],CHEMBL1963710,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2G,F,BAO_0000192,BAO_0000019,assay format,NCC(NC(=O)c1ccc(cc1)c2ccncc2)c3ccccc3,,,CHEMBL1201862,,,,CHEMBL1990254,,CHEMBL1990254,5.5,False,http://www.openphacts.org/units/Nanomolar,1584436,=,7,True,=,,Ki,nM,,3162.28,CHEMBL3829,Homo sapiens,CaM kinase II gamma,9606,,,pKi,,UO_0000065,,5.5,NCC(NC(=O)c1ccc(cc1)c2ccncc2)c3ccccc3,CHEMBL1990254,OK,317.392,3.1784000000000017,2,3,68.00999999999999
active,9524846,[],CHEMBL1963710,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2G,F,BAO_0000192,BAO_0000019,assay format,NCC(NC(=O)c1ccc(cc1)c2ccncc2)c3ccccc3,,,CHEMBL1201862,,,,CHEMBL1990254,,CHEMBL1990254,5.5,False,http://www.openphacts.org/units/Nanomolar,1584436,=,7,True,=,,Ki,nM,,3162.28,CHEMBL3829,Homo sapiens,CaM kinase II gamma,9606,,,pKi,,UO_0000065,,5.5,NCC(NC(=O)c1ccc(cc1)c2ccncc2)c3ccccc3,CHEMBL1990254,OK,317.392,3.1784000000000017,2,3,68.00999999999999
active,9508358,[],CHEMBL1963710,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2G,F,BAO_0000192,BAO_0000019,assay format,CCCS(=O)(=O)Nc1ccc(cc1)c2ccc3[nH]nc(N)c3c2,,,CHEMBL1201862,,,,CHEMBL1992342,,CHEMBL1992342,5.6,False,http://www.openphacts.org/units/Nanomolar,1584354,=,7,True,=,,Ki,nM,,2511.89,CHEMBL3829,Homo sapiens,CaM kinase II gamma,9606,,,pKi,,UO_0000065,,5.6,CCCS(=O)(=O)Nc1ccc(cc1)c2ccc3[nH]nc(N)c3c2,CHEMBL1992342,OK,330.41300000000007,2.9638,3,4,100.86999999999999
active,9508359,[],CHEMBL1963710,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2G,F,BAO_0000192,BAO_0000019,assay format,Cc1cc(Cl)ccc1NC(=S)NNC(=O)C(O)(c2ccccc2)c3ccccc3,,,CHEMBL1201862,,,,CHEMBL1988173,,CHEMBL1988173,6.1,False,http://www.openphacts.org/units/Nanomolar,1584330,=,7,True,=,,Ki,nM,,794.33,CHEMBL3829,Homo sapiens,CaM kinase II gamma,9606,,,pKi,,UO_0000065,,6.1,Cc1cc(Cl)ccc1NC(=S)NNC(=O)C(O)(c2ccccc2)c3ccccc3,CHEMBL1988173,OK,425.9410000000001,3.902120000000001,4,3,73.39
active,9508361,[],CHEMBL1963710,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2G,F,BAO_0000192,BAO_0000019,assay format,NC(=O)C1=C2SC(=Cc3occc3)C(=O)N2C(=C(C#N)C1c4occc4)N,,,CHEMBL1201862,,,,CHEMBL1989805,,CHEMBL1989805,5.6,False,http://www.openphacts.org/units/Nanomolar,1585201,=,7,True,=,,Ki,nM,,2511.89,CHEMBL3829,Homo sapiens,CaM kinase II gamma,9606,,,pKi,,UO_0000065,,5.6,NC(=O)C1=C2SC(=Cc3occc3)C(=O)N2C(=C(C#N)C1c4occc4)N,CHEMBL1989805,OK,380.3850000000001,0.008879999999999666,2,8,141.18
active,9508362,[],CHEMBL1963710,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2G,F,BAO_0000192,BAO_0000019,assay format,CC(C)Cn1c(N)nc2ccc(cc12)c3c(nc4sccn34)c5ccc(F)cc5,,,CHEMBL1201862,,,,CHEMBL1965423,,CHEMBL1965423,5.2,False,http://www.openphacts.org/units/Nanomolar,1584944,=,7,True,=,,Ki,nM,,6309.57,CHEMBL3829,Homo sapiens,CaM kinase II gamma,9606,,,pKi,,UO_0000065,,5.2,CC(C)Cn1c(N)nc2ccc(cc12)c3c(nc4sccn34)c5ccc(F)cc5,CHEMBL1965423,OK,405.50200000000007,5.456800000000003,1,6,61.14
active,9508363,[],CHEMBL1963710,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2G,F,BAO_0000192,BAO_0000019,assay format,CC(=C(C)c1cccc2c(CCCOc3cccc(Cl)c3Cl)c([nH]c12)C(=O)O)C,,,CHEMBL1201862,,,,CHEMBL1982980,,CHEMBL1982980,5.7,False,http://www.openphacts.org/units/Nanomolar,1585054,=,7,True,=,,Ki,nM,,1995.26,CHEMBL3829,Homo sapiens,CaM kinase II gamma,9606,,,pKi,,UO_0000065,,5.7,CC(=C(C)c1cccc2c(CCCOc3cccc(Cl)c3Cl)c([nH]c12)C(=O)O)C,CHEMBL1982980,OK,432.34700000000004,6.997800000000004,2,2,62.32000000000001
active,9508364,[],CHEMBL1963710,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2G,F,BAO_0000192,BAO_0000019,assay format,CCC(N)(CC)C#Cc1cnc(N)c2c(csc12)c3ccc(NC(=O)Nc4cccc(C)c4)cc3,,,CHEMBL1201862,,,,CHEMBL1983025,,CHEMBL1983025,5.5,False,http://www.openphacts.org/units/Nanomolar,1584184,=,7,True,=,,Ki,nM,,3162.28,CHEMBL3829,Homo sapiens,CaM kinase II gamma,9606,,,pKi,,UO_0000065,,5.5,CCC(N)(CC)C#Cc1cnc(N)c2c(csc12)c3ccc(NC(=O)Nc4cccc(C)c4)cc3,CHEMBL1983025,OK,483.6410000000002,6.366920000000004,4,5,106.06
active,9508365,[],CHEMBL1963710,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2G,F,BAO_0000192,BAO_0000019,assay format,NC(Cc1c[nH]c2ccccc12)C(=O)Nc3cncc(C=Cc4ccncc4)c3,,,CHEMBL1201862,,,,CHEMBL1983945,,CHEMBL1983945,5.6,False,http://www.openphacts.org/units/Nanomolar,1584565,=,7,True,=,,Ki,nM,,2511.89,CHEMBL3829,Homo sapiens,CaM kinase II gamma,9606,,,pKi,,UO_0000065,,5.6,NC(Cc1c[nH]c2ccccc12)C(=O)Nc3cncc(C=Cc4ccncc4)c3,CHEMBL1983945,OK,383.4550000000001,3.6368000000000027,3,4,96.69
active,9508368,[],CHEMBL1963710,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2G,F,BAO_0000192,BAO_0000019,assay format,CS(=O)(=O)N(Cc1ccc2NC(=O)c3cccn3c2c1)C4CC4,,,CHEMBL1201862,,,,CHEMBL1978448,,CHEMBL1978448,6.6,False,http://www.openphacts.org/units/Nanomolar,1584794,=,7,True,=,,Ki,nM,,251.19,CHEMBL3829,Homo sapiens,CaM kinase II gamma,9606,,,pKi,,UO_0000065,,6.6,CS(=O)(=O)N(Cc1ccc2NC(=O)c3cccn3c2c1)C4CC4,CHEMBL1978448,OK,331.39700000000016,1.7047999999999999,1,4,74.65
active,9508370,[],CHEMBL1963710,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2G,F,BAO_0000192,BAO_0000019,assay format,CCN(CC)CC#Cc1cnc(N)c2c(csc12)c3ccc(NC(=O)Nc4cccc(C)c4)cc3,,,CHEMBL1201862,,,,CHEMBL2001257,,CHEMBL2001257,5.8,False,http://www.openphacts.org/units/Nanomolar,1584201,=,7,True,=,,Ki,nM,,1584.89,CHEMBL3829,Homo sapiens,CaM kinase II gamma,9606,,,pKi,,UO_0000065,,5.8,CCN(CC)CC#Cc1cnc(N)c2c(csc12)c3ccc(NC(=O)Nc4cccc(C)c4)cc3,CHEMBL2001257,OK,483.6410000000002,6.191220000000005,3,5,83.28
active,9508372,[],CHEMBL1963710,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2G,F,BAO_0000192,BAO_0000019,assay format,Cc1ccccc1c2c(C(=O)O)n(CCCOc3cccc4ccccc34)c5ccccc25,,,CHEMBL1201862,,,,CHEMBL1987793,,CHEMBL1987793,5.6,False,http://www.openphacts.org/units/Nanomolar,1585051,=,7,True,=,,Ki,nM,,2511.89,CHEMBL3829,Homo sapiens,CaM kinase II gamma,9606,,,pKi,,UO_0000065,,5.6,Cc1ccccc1c2c(C(=O)O)n(CCCOc3cccc4ccccc34)c5ccccc25,CHEMBL1987793,OK,435.5230000000001,6.937220000000006,1,3,51.459999999999994
active,9508376,[],CHEMBL1963710,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2G,F,BAO_0000192,BAO_0000019,assay format,Nc1ncnc2scc(c3ccc(NC(=O)Nc4ccccc4)cc3)c12,,,CHEMBL1201862,,,,CHEMBL1967531,,CHEMBL1967531,5.3,False,http://www.openphacts.org/units/Nanomolar,1584166,=,7,True,=,,Ki,nM,,5011.87,CHEMBL3829,Homo sapiens,CaM kinase II gamma,9606,,,pKi,,UO_0000065,,5.3,Nc1ncnc2scc(c3ccc(NC(=O)Nc4ccccc4)cc3)c12,CHEMBL1967531,OK,361.43000000000006,4.584500000000001,3,5,92.93
active,9508381,[],CHEMBL1963710,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2G,F,BAO_0000192,BAO_0000019,assay format,COc1cccc(c1)C(C)NC(=O)c2cc(C)c(s2)c3ccc4[nH]nc(C)c4c3,,,CHEMBL1201862,,,,CHEMBL1997534,,CHEMBL1997534,5.3,False,http://www.openphacts.org/units/Nanomolar,1584620,=,7,True,=,,Ki,nM,,5011.87,CHEMBL3829,Homo sapiens,CaM kinase II gamma,9606,,,pKi,,UO_0000065,,5.3,COc1cccc(c1)C(C)NC(=O)c2cc(C)c(s2)c3ccc4[nH]nc(C)c4c3,CHEMBL1997534,OK,405.5230000000001,5.407840000000005,2,4,67.00999999999999
active,9508383,[],CHEMBL1963710,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2G,F,BAO_0000192,BAO_0000019,assay format,NC(=O)Cn1cc(c2cc(c3cc4ccccc4s3)c5[nH]ncc5c2)c6nc(N)ncc16,,,CHEMBL1201862,,,,CHEMBL1985095,,CHEMBL1985095,5.2,False,http://www.openphacts.org/units/Nanomolar,1584844,=,7,True,=,,Ki,nM,,6309.57,CHEMBL3829,Homo sapiens,CaM kinase II gamma,9606,,,pKi,,UO_0000065,,5.2,NC(=O)Cn1cc(c2cc(c3cc4ccccc4s3)c5[nH]ncc5c2)c6nc(N)ncc16,CHEMBL1985095,OK,439.50400000000013,3.923800000000001,3,7,128.5
